origin,dest,count
6426,7051,1
6231,6301,15
7007,6167,1
6224,6268,4
6014,6117,5
6197,6221,11
6386,6121,5
7080,6143,6
6205,6217,23
6048,6040,4
6747,6164,13
7040,6098,2
7125,6023,4
6223,6041,1
7080,6409,1
6190,6008,4
6176,6385,4
7026,6042,2
6393,6112,18
6182,6212,2
7028,6183,14
6236,6072,3
6147,6906,1
6020,6411,1
6231,6711,3
6306,6276,2
6752,6157,1
6075,7003,3
6094,6240,2
7038,6205,19
6043,6234,2
6915,6322,6
6252,6134,1
6228,6235,19
6065,6062,2
6155,6266,1
6436,6420,3
6174,6219,11
6192,6194,1
6062,6701,10
6344,6166,5
6274,6362,3
7042,6104,4
6501,6147,2
7090,7122,6
6236,6908,2
6266,6178,1
7076,6402,5
6723,6022,9
6233,7020,1
6398,7081,5
6180,7069,11
6926,6147,4
6215,6191,2
7076,6148,1
6140,6255,1
6907,6138,2
6255,6247,13
6065,6138,2
6100,6183,3
6912,6051,3
6221,6087,8
6226,7149,1
6174,6343,15
6386,6901,1
6044,6147,19
6731,6362,4
7045,6277,2
6750,6191,1
7076,6012,16
6166,6413,4
6147,6126,1
6136,6929,26
6266,6022,2
6303,6099,8
6341,7054,2
7047,7036,2
6190,6168,1
6199,6280,9
6032,6221,4
6081,6313,1
7012,6424,2
7080,6023,5
6035,6008,2
6276,7079,11
6140,4000,1
6381,6722,2
6027,6212,5
6752,6037,1
6236,6112,3
6029,7034,9
6306,6316,11
6001,6044,8
6264,6184,7
6210,6344,5
7144,7057,45
6393,6072,6
6157,7027,6
6035,6152,5
6086,6060,1
7080,6179,3
6102,6435,5
6224,6252,1
7080,6433,7
6190,6032,4
6178,6734,1
6919,6345,1
6202,6004,8
6369,6434,13
6332,6200,3
6182,6228,5
6393,6128,14
6093,6053,3
6020,6161,1
6142,7014,3
6327,6233,1
6217,6037,3
6053,6188,2
6185,6001,1
6136,6133,2
7036,7019,3
6223,6901,5
6083,7032,1
7017,7066,1
6228,6745,2
6311,7004,11
6710,6737,6
6195,6387,1
6343,7092,2
6174,6223,4
6044,6027,9
7063,6141,1
6255,6327,9
6200,6198,3
6018,6170,1
6043,6744,1
6912,6131,1
6003,6082,2
6098,6227,1
6147,6046,12
6268,6083,2
6051,6014,1
6149,6187,22
6731,6358,1
6274,6202,1
7042,6064,1
6065,6102,8
6742,7056,1
6155,6306,3
6037,6194,4
6410,6716,6
6043,6354,1
6173,6150,6
6255,6737,2
6261,6231,2
6280,7072,14
6926,6027,4
6280,6395,1
6166,6163,4
6405,6725,1
6396,7020,7
6136,6913,6
7141,6005,1
6025,7069,10
6091,6095,9
7020,6083,1
6925,6233,1
6165,7090,1
6427,6004,1
7054,6709,3
6701,6329,3
6139,6220,2
6005,6903,1
7072,6015,9
6918,6197,3
6089,6373,2
6047,6369,1
6015,7018,6
6413,6048,7
6349,7034,3
6156,6112,12
6435,6754,2
6066,6316,1
7067,6026,7
6732,6406,12
6104,6184,3
6225,6080,2
7046,6059,8
6237,7027,4
6355,6152,1
6211,6196,21
6080,10002,3
6216,7058,1
6427,6414,2
6243,6100,6
7027,7017,1
6218,6734,1
6904,6316,4
6009,6434,12
6727,6025,1
7029,6231,1
6184,6389,1
6061,6065,12
6151,6261,1
6277,6406,1
6196,6193,19
6222,7014,5
6158,6189,1
6047,6233,7
6929,4001,1
6177,6037,2
7067,6436,15
7014,6195,5
6413,6112,1
7032,7024,3
10002,7052,388
6049,7015,1
6366,4002,6
6281,6147,1
6143,6901,7
6113,6171,2
6146,7029,1
6214,6223,4
6169,6270,1
6005,6123,1
6722,7077,2
6305,6058,2
6206,6039,9
6064,7037,1
6085,6274,2
6227,6046,3
6108,6083,16
6229,6187,16
7058,6754,2
6148,6355,1
6235,6306,1
6005,6079,2
6908,6211,5
7077,7047,4
7025,6336,1
6213,6150,1
6272,7044,10
6220,6335,1
6031,6035,2
6017,6729,38
6743,6039,3
6106,6018,2
6019,7045,5
6385,6255,4
7100,6101,4
6364,7016,2
6336,6367,1
6127,6067,3
6168,6061,1
6219,6915,3
6215,6032,1
6750,6168,1
6249,6165,7
6134,6136,8
6261,7115,1
6233,6264,1
6402,6085,2
6928,6125,23
6022,6164,3
6140,7011,8
6419,6177,1
7038,7041,12
6043,7070,20
6039,6096,7
6200,6001,7
7036,6267,1
6738,6073,4
6155,7022,2
6915,6281,2
6037,6157,1
6084,6065,1
6207,6228,1
6173,6193,1
7010,6031,1
6226,6257,1
6180,6377,2
6003,6041,4
7002,7096,2
6147,6085,1
6405,7011,1
7005,6412,4
6115,6013,1
6750,6032,1
6268,6040,1
6245,6918,3
6921,7070,3
6398,7078,3
6234,6117,1
6384,6044,1
7082,6026,1
6107,6209,7
6367,6906,13
6200,6411,7
6195,6344,3
6738,6129,1
7063,6182,2
6083,6316,1
6745,6001,3
6100,6020,8
6164,6166,3
6329,6331,5
6721,6147,2
6008,6235,1
6245,6062,1
6053,6401,4
6134,6916,2
6138,6031,2
6700,6138,1
6093,6090,14
6145,6119,1
6110,7041,1
7009,6105,1
6119,6504,4
6072,6134,7
7055,6052,6
6924,6022,1
6928,6905,4
6917,6247,3
6105,6395,1
7033,6088,5
6360,6255,13
6250,6051,5
6046,6432,3
7034,7146,2
6013,7020,2
6171,6155,2
6381,7016,1
7047,6248,1
6734,6174,1
6388,6019,2
6919,6386,2
6503,6022,4
7040,6061,1
6257,6278,3
6053,6011,5
7024,6907,2
6138,6421,1
7028,6020,1
6001,6087,5
6006,7149,3
6306,7032,12
6119,6114,168
6421,6166,2
6707,6701,1
6094,7004,1
6145,6043,14
6088,6038,7
6176,6226,13
6197,7065,5
6733,6207,4
6123,6099,12
6257,6322,2
6205,7053,5
6199,6243,7
6041,6741,1
6503,6178,1
6157,6259,4
6910,6134,2
6386,6082,3
6503,6432,1
6221,6904,2
6749,6106,1
6017,7147,1
6175,6032,10
6179,6915,1
6201,6389,2
6129,6165,3
6411,6117,12
7083,7113,6
6063,6060,3
6254,6136,3
7062,6350,1
6272,6360,7
6220,7011,3
7147,6167,1
6277,5007,2
6148,6396,1
6160,6001,21
6729,6907,3
6099,6036,21
6235,7022,2
6148,7071,1
6213,6193,21
6307,6927,2
6146,6257,2
6703,6276,1
6227,6085,11
6120,7030,13
6730,6149,1
7084,6187,1
6154,6117,10
6064,6313,9
6036,7062,6
6711,6136,1
6167,6372,9
6395,6930,2
6908,6388,4
6281,6184,10
6901,6060,1
6160,6411,4
6246,6276,1
7058,7060,18
6906,6249,15
6141,6124,12
6099,6426,1
6023,7051,1
6927,6236,2
6425,6001,2
6260,6020,1
6204,6166,1
7102,6104,1
6334,6362,1
6387,6250,2
6196,6150,2
6258,6031,1
6254,6916,1
6015,6266,1
6389,6391,4
7014,6156,3
6435,7060,2
6103,6234,2
6080,6102,6
7035,6129,6
6355,6191,4
6265,6395,12
6183,6163,7
6373,7020,15
6211,6155,10
6904,7032,8
6753,6226,1
6095,6131,1
6307,6107,3
6237,6303,1
6137,6278,2
6376,6908,1
6918,6154,3
7124,6208,2
6191,6223,11
6258,6421,11
7035,6073,1
6203,6215,5
6080,6058,2
7081,6368,1
6279,6114,1
6066,7032,1
6104,6147,1
6315,6247,1
6225,6043,22
6026,6159,1
6243,6099,1
7027,6723,1
6184,6210,1
6007,6126,2
6237,6259,12
6720,6395,137
6704,6925,7
6230,6070,2
6111,6174,1
6021,6370,1
7027,6269,19
7075,7118,18
7072,6022,2
6009,6013,5
6727,6402,3
6139,6217,1
6111,6180,18
6903,6052,16
6021,6384,3
7131,7128,58
6118,6268,1
6137,7031,10
6328,6117,1
6165,6340,3
6262,6012,3
7149,6928,2
6373,6269,1
6143,6116,5
7008,6323,2
6191,7130,1
6170,6373,2
6061,6108,5
7067,6011,7
6251,6277,1
6713,6104,1
6156,6125,20
6349,7003,6
6930,6237,5
6347,6225,1
6727,6012,2
6007,6088,1
6009,6403,3
7119,6002,1
7001,6191,4
6904,6321,8
6073,6248,5
7008,6279,3
6321,7042,10
6165,6750,13
7027,7020,5
6903,6108,5
6305,6915,2
7072,6178,6
6009,6149,3
6309,6032,1
7022,6908,3
6183,6197,1
6218,6249,2
7008,6733,15
6265,6361,2
6368,7126,4
7067,6401,3
6047,6204,18
6082,6910,4
7124,7041,1
6170,6229,4
6204,6192,1
6361,6129,1
6061,6052,3
6005,6114,18
7025,6711,1
6186,6222,2
6169,6247,3
6214,6214,16
6359,6138,4
6059,6043,10
6097,6059,4
6371,7148,1
6901,6094,1
6113,6146,2
6302,6246,36
6232,6042,1
7004,6224,2
6057,6182,2
6132,6139,1
7037,6041,1
6201,6227,7
7084,6173,3
6254,6098,1
6120,6323,2
6193,6211,6
6085,6709,4
6220,6258,1
6194,6038,9
7039,6180,1
4000,6017,5
6156,6905,6
7011,6217,1
7096,6233,2
6213,6167,1
6929,6259,2
6132,6063,6
6181,6151,3
6908,6226,2
6232,6118,1
6248,6219,4
6235,6331,2
7003,6157,1
6903,6928,1
6148,6362,1
6359,6062,6
6267,7040,1
7077,6397,4
7147,6193,4
6059,6119,2
6323,7084,1
6194,6162,1
6385,6262,2
6019,7072,23
7083,6200,21
6206,6154,13
6913,7033,1
6194,6428,2
6019,6395,1
6331,6179,2
6031,6002,1
6711,6098,1
6208,6095,6
6202,6423,1
6197,6376,2
6259,6217,1
6912,6926,2
6150,6084,2
7080,6014,2
6386,6076,3
7068,6712,1
7012,6413,1
6102,6012,1
6032,6216,2
6202,6169,4
6013,6269,1
7144,7060,16
6210,6373,2
6185,6426,1
6421,6192,1
6907,6915,7
6001,6073,2
6370,6907,4
6131,6277,3
6217,6410,1
6354,7050,1
6182,6345,1
6306,6321,1
6923,7042,1
6210,7094,2
6117,6021,1
7066,7124,1
6919,6372,37
6178,6703,2
6123,6137,1
7080,6404,1
6314,6061,2
6065,6915,2
6224,6265,2
6178,6249,2
6086,6057,9
6278,6332,1
6136,6104,19
6327,6204,2
6902,6280,3
6093,6064,15
6020,6156,3
6164,6192,9
6070,6926,21
6410,6331,1
6018,6147,3
6209,6247,1
6192,6199,11
6174,6214,6
6339,6043,1
7038,6208,8
6273,6146,1
7019,6277,9
6252,6139,1
6161,6227,5
6724,6206,1
6240,6323,8
6140,6258,3
6301,6928,1
6391,6083,3
6236,6905,6
7050,6313,2
6266,6175,15
6079,7053,2
6173,6167,1
6255,6700,1
6362,6267,9
6084,6091,1
6915,6275,11
6152,6118,8
6738,6087,10
6128,6219,1
6228,6362,11
7042,6053,2
6039,6062,3
6274,6235,1
6344,6031,1
6343,6752,2
6043,7084,4
6112,6394,4
6136,6924,1
6396,7017,165
7141,6032,2
6189,6131,1
7024,6089,1
6166,6154,20
6249,6191,17
6424,6227,1
6280,7045,11
6112,7073,33
6140,6302,1
6220,7026,1
6272,6357,4
6009,5002,2
7062,7080,2
6253,6328,21
6336,6393,1
6744,7103,1
6063,6057,2
6129,6152,18
6737,6747,1
7011,7069,2
6175,6005,16
6338,6252,5
6425,6426,7
6307,6910,2
7140,6379,1
6148,7046,5
6099,6001,11
6267,6364,1
6160,6036,2
6302,7038,1
7003,6194,67
6350,6349,9
6906,6324,4
7147,6150,1
7025,7025,6
6241,6132,1
6324,6189,2
6229,6173,2
6064,6324,1
6272,6747,3
6154,6120,3
6323,7047,1
6129,6008,14
6416,6719,2
7039,6143,2
6744,7059,1
6012,6902,35
6253,6272,2
6425,6036,1
6927,6201,4
6929,7027,1
6059,6080,1
6141,6113,13
6023,7066,9
7058,7057,70
6099,6411,2
6160,6426,1
6246,6241,8
7098,6721,1
6113,6185,1
6906,6734,2
6368,6748,1
7014,6161,2
6222,6307,6
7069,6049,15
6270,6391,1
6258,6006,4
6015,6251,3
6196,6167,2
6380,6504,2
6387,6267,1
6334,6355,1
7067,6188,1
7081,6205,1
6061,6091,8
7069,6503,1
6368,6202,1
6265,7045,2
6307,6130,2
6754,6038,6
6729,6110,36
7075,7075,1
6007,6501,2
6321,6366,1
6183,6154,22
6373,7017,2
6241,6912,2
6368,6358,9
6315,6270,2
6179,6058,1
6151,7028,29
6103,6359,1
6203,6222,1
7035,6044,2
6380,6114,1
6191,6214,4
6012,6122,23
7069,6113,8
6177,6199,3
6918,6163,6
6211,6038,6
6374,6083,1
6073,7036,5
6111,6143,4
6026,6424,2
7006,6221,1
6704,6912,31
6230,6047,1
6052,7049,2
7001,6008,1
6007,6111,2
6218,7037,3
6184,6227,22
6401,7141,6
6408,6404,14
6216,6211,5
6140,7026,6
6022,6153,4
6091,6061,5
6304,6734,1
6133,6328,1
6280,6361,2
6233,6253,4
6115,6434,1
6424,7103,2
6249,6152,3
7059,6428,1
6215,6005,6
6100,6407,5
6195,6229,22
7031,6079,9
7085,7085,1
6384,6129,1
6084,6052,10
6037,6160,5
6221,6503,4
6228,7046,1
7036,6250,1
6200,6036,2
6062,7038,2
6221,6049,9
6043,7047,58
7082,6401,63
6121,6132,5
6149,6173,1
6234,6120,1
6921,7047,31
6187,6169,35
6133,6738,1
6396,6269,6
6358,6273,6
7114,6314,2
6391,6040,1
7059,6038,11
6905,6910,8
6396,6723,3
6003,6076,1
6215,6415,5
7010,6416,2
6745,6036,1
6362,7019,4
6018,6184,3
6330,6368,1
6339,6080,41
6221,6113,2
6195,6373,1
6383,6710,1
6910,6923,3
6273,6185,22
7082,6011,1
6384,6073,10
6131,7009,7
6008,6748,3
6924,6015,1
7009,6132,9
6142,6307,14
7052,6706,1
6752,6199,1
6372,6078,2
6020,6195,2
6110,6391,4
6053,6436,1
6008,6202,8
6164,6151,10
6157,6334,1
6910,6059,1
6503,6015,1
6224,7141,1
6433,6211,2
6276,6230,3
7122,7123,1
6360,6728,1
6041,7081,3
6434,6038,9
6013,7017,3
6734,6143,6
7066,6200,1
6360,6262,2
6046,6405,4
6032,7068,7
6008,6358,1
6264,6170,3
6119,6123,17
6421,6151,3
6219,6058,4
6231,7028,52
6182,7061,1
6163,6222,2
7143,6427,10
7028,6017,1
7074,6140,6
6053,6026,4
6217,6199,15
6923,7081,1
6072,6059,3
6372,6122,1
6728,7025,1
6014,6083,46
6171,6038,4
6712,6705,4
6060,6243,1
6335,6187,4
6910,6103,1
6178,7037,5
6199,6274,6
6412,6334,4
6205,7064,1
7031,6903,3
6046,6015,4
6197,7052,3
6176,6211,16
6733,6230,1
7040,6728,7
6250,6252,35
6367,6735,1
6341,6029,11
6224,6092,10
6041,6152,1
6503,6221,2
7040,6262,4
6919,6185,1
7047,6501,3
6029,6049,1
6923,6008,5
7073,6007,1
6008,6036,7
6245,6261,2
6020,7046,6
6142,6133,7
6027,6188,2
6426,6016,1
6924,6221,3
6001,7039,8
7012,7049,13
7125,6383,2
6046,6221,2
7066,6424,2
6176,6025,2
6369,7103,1
6199,6040,2
7061,6347,2
6257,6121,2
7033,7036,1
6134,4000,3
6433,6435,7
6311,6903,4
6150,6273,1
6749,6305,1
6504,6152,2
6197,6181,8
6041,6008,1
7095,7137,1
6008,6426,2
7028,6223,3
6053,6212,6
6264,6344,1
6236,7035,17
6072,6727,2
6426,6406,12
6075,6044,6
6138,6368,2
6192,6234,2
7129,7039,2
6100,6379,1
6228,6195,2
6383,6134,3
7036,6064,9
6200,6202,5
6107,6150,1
6043,6194,4
6316,6250,15
6058,6066,1
6215,6231,2
6168,6262,10
6329,6912,6
7113,6253,2
6022,7080,1
6079,6019,1
7024,6734,1
6187,6207,2
6723,7065,1
6280,6155,18
6168,6728,5
6212,6018,1
6112,6163,3
6234,6704,1
6022,6367,2
7082,6225,1
6912,7016,1
7042,7019,5
6039,7028,2
6195,6147,9
6257,6901,3
6221,6327,2
7017,6141,4
6037,6744,4
6252,7029,2
6100,6223,5
6921,6194,2
6180,6174,1
6112,6039,2
6907,7025,2
7076,7055,11
6025,6014,5
6212,6142,7
6268,6243,1
6358,6047,1
6750,6231,1
6379,6038,13
6079,6143,3
6265,6196,2
6230,6329,1
6395,6703,8
6184,6403,1
6243,7027,1
7027,6130,7
6321,6152,1
6021,6029,2
6903,7018,1
6116,6004,1
6753,6025,1
7001,6366,1
6429,6715,1
7131,6162,2
6184,6149,44
6349,6049,1
6087,6128,3
6179,6336,1
6413,7035,1
6387,6053,1
7081,6031,7
6258,6232,2
7032,6103,1
6435,6184,1
6913,6903,5
7124,6151,3
6340,7046,1
6061,7142,1
6204,7082,3
6361,7039,1
6216,6025,9
6184,6013,7
6727,7058,2
6021,6173,5
6092,6041,3
6401,6092,3
6321,6008,1
6122,6112,3
6191,6020,1
7102,6717,1
6040,7067,1
7035,6270,2
6333,6212,1
6741,7082,48
6156,7035,6
6087,6072,6
6315,6044,5
6258,6368,4
6170,6184,24
6196,6209,29
6158,6213,3
6040,6380,1
6241,6306,5
6906,6110,1
6148,6195,4
7027,6910,5
7140,6407,6
6181,7041,12
6305,7025,1
7004,6189,2
6078,7076,3
7003,7047,48
6267,6150,2
6160,6202,1
6099,6235,1
7070,6349,5
6097,7013,1
6024,7121,1
6175,6231,1
7032,6923,2
7016,6393,1
6063,6729,12
6254,6335,29
6364,6131,1
6411,6314,1
6153,6067,1
6063,6263,3
6222,6913,1
6129,7081,12
6154,6704,1
6272,6163,1
6057,6375,5
6312,4002,1
6090,6087,210
6137,6901,10
6188,6114,2
6141,6327,1
6160,6358,1
6132,7029,1
6927,6035,1
6260,6223,3
6901,6729,16
7134,7130,3
6350,6027,1
7065,6220,1
6063,6339,2
6108,6243,2
6275,6210,11
6038,6047,2
6019,6038,1
6064,6110,6
6154,6314,42
7021,6928,6
6133,6085,1
6187,7079,1
6234,7030,1
6094,6903,7
6147,6245,1
6261,6422,1
6424,6403,1
6212,6181,1
6022,7119,1
6070,6268,2
6268,6280,4
6907,6301,1
6728,6915,4
6261,6168,13
6062,6072,12
6274,6411,4
7127,7061,3
6221,7003,10
6719,7071,2
6173,6209,6
6273,6372,1
6343,6176,1
6195,6184,13
6209,6073,17
6044,6224,1
6174,6020,10
6178,6907,3
6128,6177,1
7031,7033,8
6255,6124,2
6912,6332,3
6370,6249,2
6022,7043,6
6140,6136,8
6098,6434,13
6261,6032,1
6161,6149,6
6926,6224,1
6907,6711,1
6280,6196,1
6370,6703,19
6249,7042,11
6134,7011,3
6168,7146,1
6247,6264,1
6209,6129,4
6274,6001,1
6344,6205,1
6109,6052,6
6155,6105,12
6912,6268,49
6037,7070,5
6436,6743,3
6384,7039,2
6163,5007,1
6107,6193,1
6252,6257,1
6013,6927,1
6362,6053,3
6043,6157,2
6752,6234,5
6027,6011,1
6117,6215,19
6185,6358,3
6306,6115,1
6236,6311,1
6923,6191,1
6131,6043,9
6409,6031,1
6354,6183,2
6231,6138,8
6075,6087,3
6905,7020,1
6372,7032,6
6749,7021,1
6388,6383,1
6362,6929,2
6199,6083,6
6157,6099,5
6032,6022,1
6205,6174,17
7080,6220,4
6335,6370,1
6410,6925,1
6255,6904,11
6014,6274,1
6027,6401,9
6140,6916,3
6131,6119,3
6721,6387,1
6236,6701,2
6072,7013,1
7009,7022,1
6217,6234,3
6185,6202,5
6164,7041,6
6006,6134,6
6136,6330,2
6219,7012,2
6910,7149,1
6223,6732,1
6105,6155,3
7033,6248,25
6041,6191,2
6259,6179,1
7049,6403,1
7047,6088,25
6032,6432,1
6314,6255,1
6013,6107,8
6190,6231,21
6171,7072,4
6086,6729,1
6032,6178,3
6381,6131,7
6202,6207,54
6412,6099,2
7034,6061,1
6154,7030,12
6227,6245,14
7011,6023,13
6310,6268,4
6038,6084,8
6193,6025,2
6042,7062,29
6120,6117,3
6201,6013,9
6002,6109,1
6908,6148,1
6097,6727,1
6114,6411,1
6281,6344,1
6023,6176,1
6073,6906,1
6113,6372,2
6403,6097,3
6213,6209,22
10002,6375,7
6269,6108,18
6906,6089,5
6169,6073,3
7022,6246,34
6214,6020,12
7115,6721,7
6248,6177,14
6218,6907,6
6213,6743,2
6078,6208,3
7056,6086,1
6275,6389,5
6220,6136,9
6063,7147,1
7062,6190,1
7128,6095,1
6411,7030,3
6194,6356,14
6127,6264,1
6169,6129,11
6118,6926,1
6114,6001,2
6269,6052,1
6235,6105,4
7003,6363,1
6148,6156,23
6305,6301,2
6908,6012,3
7003,7084,15
6002,6053,5
6241,7022,15
6404,7003,5
7147,7040,9
6323,6157,1
6089,6170,8
7041,6073,20
6918,6394,1
4002,7102,1
6741,7041,2
6156,6311,1
6104,7060,2
6047,6420,2
7067,6225,2
6361,6247,3
6151,6138,34
6251,6043,1
6104,6387,2
6012,7032,2
7069,7003,13
6413,6701,1
6170,6147,8
6143,6322,2
6073,6126,11
6243,6259,1
7029,6168,6
6052,6159,11
6262,6226,1
6328,6323,5
6165,6174,3
6406,6732,10
6243,6713,2
6218,6127,1
6269,6928,1
7072,6216,5
6009,6227,2
6374,6274,1
6139,6023,1
6052,6413,1
6220,6916,1
6080,7025,1
7014,7071,4
6270,6166,1
6312,7013,1
6389,6151,2
7030,6926,38
6732,6215,1
7041,6129,3
6204,7041,21
6179,7012,1
6118,6106,4
6307,7020,1
6265,6155,16
7001,7042,3
6321,6191,34
6139,6179,1
6701,6070,6
6211,7072,9
6243,6303,7
6328,6733,17
6302,6908,1
6143,6278,1
7025,6915,11
7029,6032,1
6007,6248,3
6307,6333,8
6262,6388,3
6237,6137,4
6026,6237,1
6073,6088,7
6216,6148,1
6701,6084,2
6321,6165,1
7027,6107,1
6211,6361,2
6218,6089,1
6130,6265,3
6371,6915,3
6183,6357,1
6906,6907,8
6420,6180,1
6222,6104,22
7014,6362,3
6196,7083,7
6315,6129,1
6368,6001,7
6364,6926,1
6015,6052,73
7032,6134,6
6049,6105,2
7069,6700,2
6334,6156,1
6374,6280,2
6729,6249,1
6143,7031,4
6427,7114,4
6146,6919,1
6137,6116,4
6188,6903,5
6729,6703,1
6216,6012,4
6183,6747,3
6116,6169,1
6015,6108,22
6315,6073,1
6158,6224,1
6064,6907,3
6225,6277,2
4002,6211,1
6414,6096,1
6204,6208,23
6203,6021,4
6040,7050,1
6012,6321,1
6368,6411,2
6191,6017,1
7041,6087,32
6089,6184,9
6146,6063,4
6918,6360,2
6024,7116,6
6246,6118,1
6141,6700,2
7003,7070,14
6099,6202,2
6267,6167,2
6181,7076,1
6078,7041,9
6160,6235,1
6050,6031,1
7003,6397,1
6099,6748,3
6213,7040,1
6241,6331,1
6310,7021,15
7016,7043,2
6272,6154,4
6206,6394,1
6222,6924,1
7018,6265,2
6411,6323,1
6206,7073,10
6019,6155,27
6154,6279,1
6711,6258,2
6208,6255,2
6175,6206,6
6260,6214,10
6248,6183,20
7147,6209,3
6141,6310,1
6403,6063,1
6246,6042,3
6146,6139,3
6023,6182,1
6703,6118,3
6901,6254,1
6167,6146,2
6154,6323,1
7044,6722,1
6229,6370,1
6254,6258,18
6418,6191,1
6275,6227,3
7043,6041,1
6038,6070,3
6220,6098,6
6085,6083,6
7084,7054,6
7080,7069,4
7034,6095,2
6157,6137,25
7040,6255,7
6313,6088,3
6176,6148,16
6503,6216,4
6910,6710,2
6734,6340,8
6250,6265,5
6178,6089,12
6202,7114,5
6142,6104,2
6020,7071,1
6902,6040,4
6008,6001,3
6004,6926,2
6138,6205,1
6375,6052,5
6396,6910,1
6372,6731,6
6421,6208,1
6905,6723,3
6190,7078,3
7047,6126,1
6083,6902,6
6223,7031,11
6014,6280,1
6060,6040,3
6433,6402,3
6205,6180,1
7066,6159,18
6335,7063,2
7068,6098,2
6176,6012,3
7066,6413,3
6276,6169,1
6752,7127,3
6075,6073,6
7009,6721,1
6236,7002,1
6264,6373,1
6164,6208,15
6923,6165,1
6053,6225,2
7028,6214,1
6163,6021,3
6008,6411,3
6407,6104,1
7026,7032,24
6157,6917,1
6316,6267,2
6126,6118,6
6065,7012,2
6200,6235,13
7036,6053,8
6083,6078,1
7127,6228,20
6192,6203,3
6173,7040,1
6070,7021,3
6907,7148,1
6112,6154,6
6234,6733,2
6928,6311,2
6180,6019,2
6187,6230,10
6166,7073,9
7024,6703,2
6423,7129,1
6168,6255,9
7113,6264,4
6215,6206,7
6329,6925,1
6745,6235,5
6083,6122,1
6100,6214,3
6128,6183,1
6192,6359,1
6209,6087,5
6419,6219,1
7127,6372,7
6311,6114,2
6273,7061,3
6221,6310,5
6195,6170,5
6412,6917,9
7127,7095,1
6343,6182,4
6062,6086,30
6912,7021,5
6207,6146,2
6079,6174,3
6234,6323,1
6928,6701,1
7076,6385,1
6322,7096,2
6180,6409,1
6025,6023,11
6212,6175,10
7076,7062,2
6096,6111,1
6268,6274,2
6750,6206,2
7114,6117,1
6391,6243,1
6280,6038,1
6180,6143,2
6042,7055,1
6193,6012,5
6120,6120,12
7083,6413,1
6206,6747,1
7043,6082,1
7039,6383,1
6243,4001,4
6175,7078,2
6082,6723,2
7011,6014,11
6066,6902,4
6101,6415,12
6085,6040,2
6711,7026,4
6418,6418,4
6416,6093,2
6186,6021,2
6248,6140,32
6057,7066,6
6181,6742,2
6214,6017,1
6169,6044,25
6929,6100,6
6023,6141,2
6305,6726,1
6232,6241,7
6281,6373,4
6181,6208,30
6227,6328,4
6017,6057,1
6193,6402,1
6254,7026,5
7030,6131,2
6153,6093,1
6019,6196,11
6748,6903,3
6031,6201,1
7044,7016,3
6310,6305,7
6193,6148,7
6005,6707,1
6404,7034,3
6373,6910,1
6422,6185,2
6281,6229,3
6078,7082,1
6148,6161,3
7003,6354,15
6114,6036,30
6359,6261,1
6213,7083,5
6170,6170,13
6087,6086,82
6916,6262,1
7067,6212,2
6361,6270,3
7046,6727,5
6104,7057,1
6279,7004,2
7105,6080,2
6177,6359,16
6125,7028,14
7041,6044,1
6089,6147,1
6158,7100,1
6052,6424,13
6374,6243,1
7072,6221,1
6021,6187,2
6406,6705,5
6165,6143,14
6262,6211,3
6073,6111,10
6198,6266,2
6179,7025,2
7102,7014,2
6204,7076,7
6066,6078,1
6047,6007,2
6389,6166,4
6196,7040,24
6177,6203,9
10002,6104,6
7014,7046,1
6015,6091,2
6177,6749,1
7035,7039,1
7048,7111,2
6727,6211,2
6243,6334,3
6211,7045,3
6406,6315,4
6373,6130,1
6729,7037,2
6701,6047,6
6235,6912,9
10002,6715,2
6165,6019,10
6183,6394,1
7138,6734,2
6307,7017,1
6118,6131,1
6147,6738,2
6706,6724,1
6073,6501,1
7024,7037,3
6907,6336,4
6166,6747,2
6306,6902,1
6098,6013,3
6234,7007,1
6180,6180,8
6710,6049,1
6155,6068,1
7063,6375,1
6255,6113,1
6174,6017,3
6209,6044,15
6044,6213,10
6344,6368,3
6273,6345,4
6719,7046,3
6152,6241,3
6207,6185,1
6112,6197,3
6022,6393,3
6247,6253,2
6189,6332,3
6134,7026,20
6398,6032,2
6187,7114,1
6233,6093,2
6907,6726,3
6402,6738,1
6926,6213,4
6098,6403,1
6096,6088,36
6070,6305,1
6058,6092,5
6928,7035,1
6043,6160,1
6192,7127,13
6173,6364,1
6381,6926,1
7068,6921,6
6252,6260,2
6174,6407,1
6410,6068,2
6228,6161,5
6037,7047,13
6155,6132,1
6274,6036,2
7042,6250,15
6173,7083,4
6210,6170,2
6421,6391,1
6405,6921,9
6182,6146,1
6245,7028,5
6217,6359,7
6117,6222,1
6094,6114,1
6027,6026,5
6259,6014,3
6388,7053,2
6197,6175,2
6332,6424,1
6014,6243,1
6105,6038,1
6060,6083,6
6367,7036,1
6335,6347,1
7080,6217,3
7061,7054,1
6747,6230,7
6032,6015,20
6205,6143,8
6102,6211,2
7045,6903,2
6434,7045,1
6223,6315,4
6726,6199,1
6136,6307,11
6145,7009,1
6752,6359,3
7143,7110,3
6217,6203,41
6020,6355,2
6902,6083,4
6375,6091,1
6217,6749,2
6164,6391,5
6027,6436,8
6140,6921,1
6301,6251,1
7007,6233,1
6202,6230,4
6035,7081,2
6190,6206,3
6734,7064,4
6013,6130,1
6224,6066,4
7012,6200,2
6159,6035,17
6314,6262,5
